Object_ID,County,Municipality,GIS_Acres
35963,Ocean,Lacey Township,0.08591919
35964,Ocean,Lacey Township,0.44808254
35965,Ocean,Lacey Township,0.08163915
35966,Ocean,Lacey Township,0.09342198
35967,Ocean,Lacey Township,0.40436469
35969,Ocean,Lacey Township,0.08034399
36611,Ocean,Lacey Township,0.91466171
36612,Ocean,Lacey Township,0.92277148
36615,Ocean,Lacey Township,0.17732922
36677,Ocean,Lacey Township,0.85581436
36678,Ocean,Lacey Township,0.91700479
36679,Ocean,Lacey Township,0.54886035
36680,Ocean,Lacey Township,0.08984213
36681,Ocean,Lacey Township,0.92277745
36692,Ocean,Lacey Township,0.86713153
36693,Ocean,Lacey Township,0.33678382
36802,Ocean,Lacey Township,0.31108417
36803,Ocean,Lacey Township,0.10482036
36804,Ocean,Lacey Township,1.13827434
36805,Ocean,Lacey Township,0.89312139
36806,Ocean,Lacey Township,0.18495156
36807,Ocean,Lacey Township,0.88142956
36877,Ocean,Lacey Township,0.36239866
36878,Ocean,Lacey Township,0.08384536
36879,Ocean,Lacey Township,0.08163874
36880,Ocean,Lacey Township,0.20974146
36902,Ocean,Lacey Township,0.06758916
36903,Ocean,Lacey Township,0.08466592
36904,Ocean,Lacey Township,0.05832709
36905,Ocean,Lacey Township,0.0845476
37014,Ocean,Lacey Township,0.10027544
37015,Ocean,Lacey Township,1.01633332
37016,Ocean,Lacey Township,0.92752553
37017,Ocean,Lacey Township,0.08449005
37018,Ocean,Lacey Township,0.92369311
37019,Ocean,Lacey Township,0.08252164
37020,Ocean,Lacey Township,0.0803452
37093,Ocean,Lacey Township,0.39262714
37094,Ocean,Lacey Township,0.08988218
37095,Ocean,Lacey Township,0.92277799
37096,Ocean,Lacey Township,0.89592644
37097,Ocean,Lacey Township,0.94036358
37098,Ocean,Lacey Township,0.59848392
37117,Ocean,Lacey Township,0.94238407
37172,Ocean,Lacey Township,0.08374087
37173,Ocean,Lacey Township,0.9210125
37174,Ocean,Lacey Township,1.00656603
37175,Ocean,Lacey Township,0.94037438
37194,Ocean,Lacey Township,0.89279176
37345,Ocean,Lacey Township,0.08091775
37347,Ocean,Lacey Township,1.2218982
37348,Ocean,Lacey Township,0.09271718
37349,Ocean,Lacey Township,0.08496686
37558,Ocean,Lacey Township,0.36762101
37559,Ocean,Lacey Township,0.90883597
37560,Ocean,Lacey Township,0.89278621
37561,Ocean,Lacey Township,0.43973553
37562,Ocean,Lacey Township,0.91699665
37563,Ocean,Lacey Township,0.92276619
37564,Ocean,Lacey Township,0.02874178
37565,Ocean,Lacey Township,0.01103941
37566,Ocean,Lacey Township,0.10887295
37568,Ocean,Lacey Township,0.34680301
37572,Ocean,Lacey Township,459.6893484
37581,Ocean,Lacey Township,0.11310988
37605,Ocean,Lacey Township,0.05634864
37613,Ocean,Lacey Township,0.04114542
37623,Ocean,Lacey Township,0.94037002
37625,Ocean,Lacey Township,1.04114999
37639,Ocean,Lacey Township,0.05290526
37641,Ocean,Lacey Township,0.04828447
37649,Ocean,Lacey Township,0.97886348
37651,Ocean,Lacey Township,1.01797516
37654,Ocean,Lacey Township,1.05429864
37658,Ocean,Lacey Township,1.06963599
37661,Ocean,Lacey Township,0.04892393
37682,Ocean,Lacey Township,0.89311985
37687,Ocean,Lacey Township,0.96777978
37702,Ocean,Lacey Township,0.0447479
37708,Ocean,Lacey Township,0.04541334
37713,Ocean,Lacey Township,0.04415904
37722,Ocean,Lacey Township,0.05593986
37724,Ocean,Lacey Township,0.04535496
37728,Ocean,Lacey Township,0.04416647
37731,Ocean,Lacey Township,0.94380885
37756,Ocean,Lacey Township,0.04220417
37763,Ocean,Lacey Township,0.04639462
37766,Ocean,Lacey Township,0.04593652
37776,Ocean,Lacey Township,0.04983064
37777,Ocean,Lacey Township,0.46996241
37783,Ocean,Lacey Township,0.06697856
37784,Ocean,Lacey Township,0.92369218
37799,Ocean,Lacey Township,0.04449677
37817,Ocean,Lacey Township,0.04546335
37818,Ocean,Lacey Township,0.05442711
37820,Ocean,Lacey Township,0.06056381
37822,Ocean,Lacey Township,0.04429811
37881,Ocean,Lacey Township,0.04651154
37917,Ocean,Lacey Township,1213.146548
37962,Ocean,Lacey Township,0.05874363
37969,Ocean,Lacey Township,0.40708314
38023,Ocean,Lacey Township,1.01343066
38031,Ocean,Lacey Township,0.0459192
38039,Ocean,Lacey Township,0.97955629
38040,Ocean,Lacey Township,0.05765517
38045,Ocean,Lacey Township,0.95629761
38048,Ocean,Lacey Township,0.9247652
38053,Ocean,Lacey Township,0.05700951
38109,Ocean,Lacey Township,0.962863
38110,Ocean,Lacey Township,0.96995531
38116,Ocean,Lacey Township,4.42389276
38132,Ocean,Lacey Township,0.89280617
38134,Ocean,Lacey Township,0.05818088
38136,Ocean,Lacey Township,0.04513657
38190,Ocean,Lacey Township,1.052415
38197,Ocean,Lacey Township,0.96996826
38203,Ocean,Lacey Township,0.96529639
38258,Ocean,Lacey Township,0.05733966
38306,Ocean,Lacey Township,0.05540221
38307,Ocean,Lacey Township,0.05334997
38328,Ocean,Lacey Township,0.04542508
38334,Ocean,Lacey Township,0.0511104
38340,Ocean,Lacey Township,0.05359879
38380,Ocean,Lacey Township,0.97956347
38388,Ocean,Lacey Township,4.83620921
38408,Ocean,Lacey Township,0.05602503
38416,Ocean,Lacey Township,0.05607859
38418,Ocean,Lacey Township,0.05445082
38447,Ocean,Lacey Township,0.98313617
38462,Ocean,Lacey Township,0.8035357
38463,Ocean,Lacey Township,0.65857428
38464,Ocean,Lacey Township,0.51602103
38465,Ocean,Lacey Township,0.74594721
38466,Ocean,Lacey Township,0.35616348
38473,Ocean,Lacey Township,0.04873702
38477,Ocean,Lacey Township,0.0476431
38496,Ocean,Lacey Township,0.06037165
38503,Ocean,Lacey Township,0.04816458
38519,Ocean,Lacey Township,0.04522954
38573,Ocean,Lacey Township,0.04773915
38577,Ocean,Lacey Township,0.04794224
38578,Ocean,Lacey Township,0.04574426
38580,Ocean,Lacey Township,0.04898856
38587,Ocean,Lacey Township,1.011013
38630,Ocean,Lacey Township,94.14850728
38651,Ocean,Lacey Township,0.04408529
38655,Ocean,Lacey Township,0.05359946
38659,Ocean,Lacey Township,0.98202099
38694,Ocean,Lacey Township,0.05298642
38730,Ocean,Lacey Township,0.09266245
38735,Ocean,Lacey Township,0.97530332
38736,Ocean,Lacey Township,0.08977773
38741,Ocean,Lacey Township,0.04241483
38743,Ocean,Lacey Township,0.04871125
38776,Ocean,Lacey Township,1.04047946
38778,Ocean,Lacey Township,0.0482068
38779,Ocean,Lacey Township,1.84806712
38853,Ocean,Lacey Township,0.04516278
38856,Ocean,Lacey Township,0.04867638
38859,Ocean,Lacey Township,0.99403938
38875,Ocean,Lacey Township,1.00817802
38878,Ocean,Lacey Township,0.05596911
38910,Ocean,Lacey Township,0.05279371
38912,Ocean,Lacey Township,0.98183821
38926,Ocean,Lacey Township,0.05350438
38942,Ocean,Lacey Township,0.01882156
38954,Ocean,Lacey Township,2223.494984
38975,Ocean,Lacey Township,0.07119079
38994,Ocean,Lacey Township,0.04517449
39002,Ocean,Lacey Township,0.04485227
39014,Ocean,Lacey Township,0.9813519
39029,Ocean,Lacey Township,0.04576421
39036,Ocean,Lacey Township,0.92089836
39037,Ocean,Lacey Township,0.04043444
39039,Ocean,Lacey Township,0.04113982
39044,Ocean,Lacey Township,0.04892665
39046,Ocean,Lacey Township,1.01051539
39048,Ocean,Lacey Township,1.01062263
39064,Ocean,Lacey Township,0.0550406
39076,Ocean,Lacey Township,0.04261642
39080,Ocean,Lacey Township,0.04771202
39093,Ocean,Lacey Township,0.97330702
39100,Ocean,Lacey Township,0.05711199
39106,Ocean,Lacey Township,1.02620137
39108,Ocean,Lacey Township,0.04583189
39112,Ocean,Lacey Township,0.04786635
39117,Ocean,Lacey Township,0.0566045
39119,Ocean,Lacey Township,0.09695184
39120,Ocean,Lacey Township,0.99690039
39124,Ocean,Lacey Township,0.05452777
39136,Ocean,Lacey Township,1.0373739
39147,Ocean,Lacey Township,0.0552019
39152,Ocean,Lacey Township,0.05534008
39220,Ocean,Lacey Township,0.05497099
39221,Ocean,Lacey Township,0.06465826
39286,Ocean,Lacey Township,0.04398836
39288,Ocean,Lacey Township,1.27669546
39294,Ocean,Lacey Township,0.05248345
39330,Ocean,Lacey Township,0.96937498
39340,Ocean,Lacey Township,0.04545538
39342,Ocean,Lacey Township,0.05444717
39366,Ocean,Lacey Township,1.04920457
39376,Ocean,Lacey Township,0.91008175
39380,Ocean,Lacey Township,0.99496956
39386,Ocean,Lacey Township,0.05351158
39390,Ocean,Lacey Township,0.96968996
39395,Ocean,Lacey Township,0.04650245
39398,Ocean,Lacey Township,0.05865749
39407,Ocean,Lacey Township,0.04731793
39422,Ocean,Lacey Township,0.98983678
39441,Ocean,Lacey Township,0.96556492
39442,Ocean,Lacey Township,0.0423883
39443,Ocean,Lacey Township,1.03382137
39444,Ocean,Lacey Township,0.0519989
39459,Ocean,Lacey Township,0.04800574
39468,Ocean,Lacey Township,0.95629299
39498,Ocean,Lacey Township,0.93466755
39499,Ocean,Lacey Township,0.05527428
39500,Ocean,Lacey Township,0.04442283
39526,Ocean,Lacey Township,0.04098446
39527,Ocean,Lacey Township,0.06207886
39534,Ocean,Lacey Township,50.79957835
39580,Ocean,Lacey Township,0.97714874
39581,Ocean,Lacey Township,0.05248301
39585,Ocean,Lacey Township,0.05446977
39612,Ocean,Lacey Township,2.90867452
39619,Ocean,Lacey Township,0.04717093
39625,Ocean,Lacey Township,0.05627509
39630,Ocean,Lacey Township,0.04242683
39633,Ocean,Lacey Township,0.05339199
39649,Ocean,Lacey Township,1.02002667
39656,Ocean,Lacey Township,0.05560204
39682,Ocean,Lacey Township,0.99347637
39694,Ocean,Lacey Township,0.04593531
39711,Ocean,Lacey Township,0.96380016
39714,Ocean,Lacey Township,0.99159761
39715,Ocean,Lacey Township,0.04553531
39716,Ocean,Lacey Township,0.0459147
39736,Ocean,Lacey Township,0.05520411
39738,Ocean,Lacey Township,0.0493163
39740,Ocean,Lacey Township,0.04425104
39743,Ocean,Lacey Township,0.97340842
39758,Ocean,Lacey Township,0.0458081
39813,Ocean,Lacey Township,0.04894418
39855,Ocean,Lacey Township,0.05355831
39858,Ocean,Lacey Township,0.0461873
39876,Ocean,Lacey Township,0.05236473
39905,Ocean,Lacey Township,0.09068705
39911,Ocean,Lacey Township,0.9716188
39913,Ocean,Lacey Township,0.86024869
39927,Ocean,Lacey Township,0.04909811
39932,Ocean,Lacey Township,0.04568965
39937,Ocean,Lacey Township,0.05381857
39943,Ocean,Lacey Township,0.09518896
39951,Ocean,Lacey Township,0.04108163
39954,Ocean,Lacey Township,0.05092431
39959,Ocean,Lacey Township,0.0932852
39979,Ocean,Lacey Township,0.05526937
39987,Ocean,Lacey Township,0.03965525
39996,Ocean,Lacey Township,0.03867862
39999,Ocean,Lacey Township,0.05265189
40001,Ocean,Lacey Township,0.08365094
40002,Ocean,Lacey Township,0.05480898
40017,Ocean,Lacey Township,0.04542739
40029,Ocean,Lacey Township,0.04552864
40030,Ocean,Lacey Township,0.04643447
40041,Ocean,Lacey Township,0.04784772
40086,Ocean,Lacey Township,0.04369984
40087,Ocean,Lacey Township,0.98206367
40088,Ocean,Lacey Township,0.99076927
40101,Ocean,Lacey Township,0.04781394
40105,Ocean,Lacey Township,0.05087347
40138,Ocean,Lacey Township,0.04583878
40150,Ocean,Lacey Township,0.05812223
40158,Ocean,Lacey Township,1.07820811
40162,Ocean,Lacey Township,0.96520823
40170,Ocean,Lacey Township,0.05734963
40172,Ocean,Lacey Township,0.05293249
40177,Ocean,Lacey Township,0.05520136
40178,Ocean,Lacey Township,1.65832084
40183,Ocean,Lacey Township,0.99079356
40187,Ocean,Lacey Township,0.93298171
40188,Ocean,Lacey Township,0.04547254
40196,Ocean,Lacey Township,0.05241358
40199,Ocean,Lacey Township,0.04294928
40201,Ocean,Lacey Township,0.09068607
40212,Ocean,Lacey Township,0.05452525
40224,Ocean,Lacey Township,1.00736591
40239,Ocean,Lacey Township,0.05786511
40240,Ocean,Lacey Township,0.05657996
40265,Ocean,Lacey Township,0.05430765
40267,Ocean,Lacey Township,0.05339217
40269,Ocean,Lacey Township,0.04427944
40272,Ocean,Lacey Township,1.02314957
40284,Ocean,Lacey Township,0.04683826
40290,Ocean,Lacey Township,0.04474222
40299,Ocean,Lacey Township,0.0497361
40307,Ocean,Lacey Township,0.05473177
40328,Ocean,Lacey Township,0.05601584
40329,Ocean,Lacey Township,0.05159761
40334,Ocean,Lacey Township,0.04230458
40345,Ocean,Lacey Township,0.04913604
40346,Ocean,Lacey Township,0.05442659
40364,Ocean,Lacey Township,0.05614659
40365,Ocean,Lacey Township,7.39052304
40372,Ocean,Lacey Township,0.04719053
40375,Ocean,Lacey Township,0.06024313
40379,Ocean,Lacey Township,0.04584482
40383,Ocean,Lacey Township,0.05048807
40403,Ocean,Lacey Township,0.05138232
40405,Ocean,Lacey Township,0.04665106
40422,Ocean,Lacey Township,0.05334689
40432,Ocean,Lacey Township,0.96994047
40442,Ocean,Lacey Township,2.01774315
40444,Ocean,Lacey Township,0.89311573
40445,Ocean,Lacey Township,1.24381512
40451,Ocean,Lacey Township,0.0533539
40455,Ocean,Lacey Township,0.05666908
40457,Ocean,Lacey Township,0.077736
40460,Ocean,Lacey Township,1.02865696
40505,Ocean,Lacey Township,0.05574444
40525,Ocean,Lacey Township,1.04027455
40532,Ocean,Lacey Township,0.08866491
40542,Ocean,Lacey Township,0.04611439
40563,Ocean,Lacey Township,0.99483837
40568,Ocean,Lacey Township,0.06985482
40572,Ocean,Lacey Township,0.0477193
40574,Ocean,Lacey Township,12.13573517
40582,Ocean,Lacey Township,0.04591387
40588,Ocean,Lacey Township,0.0428525
40601,Ocean,Lacey Township,0.04502839
40608,Ocean,Lacey Township,0.0499223
40613,Ocean,Lacey Township,0.04177898
40619,Ocean,Lacey Township,0.04250608
40632,Ocean,Lacey Township,0.05130307
40635,Ocean,Lacey Township,0.05973927
40636,Ocean,Lacey Township,0.05232661
40638,Ocean,Lacey Township,0.94601871
40646,Ocean,Lacey Township,0.05670264
40649,Ocean,Lacey Township,0.95977581
40659,Ocean,Lacey Township,0.05397611
40668,Ocean,Lacey Township,1.01329828
40672,Ocean,Lacey Township,27.66152613
40694,Ocean,Lacey Township,0.04027496
40696,Ocean,Lacey Township,0.08631187
40703,Ocean,Lacey Township,0.93287643
40706,Ocean,Lacey Township,0.03946539
40707,Ocean,Lacey Township,0.04378114
40708,Ocean,Lacey Township,0.04100966
40726,Ocean,Lacey Township,1.02046975
40734,Ocean,Lacey Township,0.04837049
40741,Ocean,Lacey Township,0.05355724
40745,Ocean,Lacey Township,0.05236472
40750,Ocean,Lacey Township,0.05326885
40755,Ocean,Lacey Township,0.05011675
40760,Ocean,Lacey Township,105.8038205
40768,Ocean,Lacey Township,0.93872362
40772,Ocean,Lacey Township,0.0449346
40776,Ocean,Lacey Township,0.96471885
40778,Ocean,Lacey Township,0.05522244
40786,Ocean,Lacey Township,0.93873313
40826,Ocean,Lacey Township,0.05437877
40828,Ocean,Lacey Township,0.0974777
40833,Ocean,Lacey Township,0.04773503
40834,Ocean,Lacey Township,0.96966946
40843,Ocean,Lacey Township,0.96378424
40849,Ocean,Lacey Township,0.04676293
40885,Ocean,Lacey Township,0.9882248
40899,Ocean,Lacey Township,0.04788572
40902,Ocean,Lacey Township,0.91308008
40903,Ocean,Lacey Township,0.05504262
40918,Ocean,Lacey Township,0.04942747
40921,Ocean,Lacey Township,0.0474166
40928,Ocean,Lacey Township,0.04645636
40929,Ocean,Lacey Township,0.05558611
40934,Ocean,Lacey Township,0.96485664
40939,Ocean,Lacey Township,0.05406197
40942,Ocean,Lacey Township,0.96968529
40944,Ocean,Lacey Township,0.0568111
40965,Ocean,Lacey Township,0.98201761
40967,Ocean,Lacey Township,0.05874189
40978,Ocean,Lacey Township,0.97555558
40997,Ocean,Lacey Township,0.04132086
41002,Ocean,Lacey Township,0.0486534
41006,Ocean,Lacey Township,0.05320057
41012,Ocean,Lacey Township,0.04024278
41013,Ocean,Lacey Township,0.9377445
41045,Ocean,Lacey Township,0.05211245
41057,Ocean,Lacey Township,1.015651
41077,Ocean,Lacey Township,0.04519198
41080,Ocean,Lacey Township,0.97127609
41082,Ocean,Lacey Township,0.04419915
41084,Ocean,Lacey Township,0.03943208
41101,Ocean,Lacey Township,0.05437925
41105,Ocean,Lacey Township,0.05874311
41111,Ocean,Lacey Township,0.91466585
41119,Ocean,Lacey Township,0.05590297
41124,Ocean,Lacey Township,0.04512692
41135,Ocean,Lacey Township,0.98154492
41140,Ocean,Lacey Township,0.05621235
41154,Ocean,Lacey Township,0.03379684
41169,Ocean,Lacey Township,0.05538622
41174,Ocean,Lacey Township,0.98340241
41182,Ocean,Lacey Township,0.04936669
41220,Ocean,Lacey Township,0.05163381
41227,Ocean,Lacey Township,1.07200601
41229,Ocean,Lacey Township,0.04994324
41234,Ocean,Lacey Township,0.04485415
41260,Ocean,Lacey Township,0.9784849
41272,Ocean,Lacey Township,67.71306142
41284,Ocean,Lacey Township,0.04596538
41285,Ocean,Lacey Township,0.05601842
41292,Ocean,Lacey Township,0.05392815
41299,Ocean,Lacey Township,0.04900353
41312,Ocean,Lacey Township,0.05232281
41316,Ocean,Lacey Township,0.96530231
41333,Ocean,Lacey Township,1.01376831
41335,Ocean,Lacey Township,0.06884218
41347,Ocean,Lacey Township,0.9924339
41363,Ocean,Lacey Township,0.08199317
41366,Ocean,Lacey Township,0.0460681
41385,Ocean,Lacey Township,0.06823941
41386,Ocean,Lacey Township,0.05511911
41387,Ocean,Lacey Township,0.98846257
41393,Ocean,Lacey Township,0.05353926
41395,Ocean,Lacey Township,0.03539749
41424,Ocean,Lacey Township,1.02300498
41444,Ocean,Lacey Township,0.03742877
41446,Ocean,Lacey Township,0.0464468
41452,Ocean,Lacey Township,0.92369681
41454,Ocean,Lacey Township,0.0898776
41460,Ocean,Lacey Township,0.05874388
41471,Ocean,Lacey Township,0.0515929
41493,Ocean,Lacey Township,0.69823891
41500,Ocean,Lacey Township,0.04624674
41512,Ocean,Lacey Township,0.99770633
41522,Ocean,Lacey Township,1.02900487
41524,Ocean,Lacey Township,0.95324283
41527,Ocean,Lacey Township,0.05147711
41533,Ocean,Lacey Township,0.94590156
41537,Ocean,Lacey Township,0.05795774
41552,Ocean,Lacey Township,0.04909599
41554,Ocean,Lacey Township,0.04483157
41557,Ocean,Lacey Township,0.04552239
41561,Ocean,Lacey Township,0.05497053
41563,Ocean,Lacey Township,0.05526712
41570,Ocean,Lacey Township,0.04465434
41571,Ocean,Lacey Township,0.04180456
41579,Ocean,Lacey Township,0.94338217
41580,Ocean,Lacey Township,0.97158923
41586,Ocean,Lacey Township,0.0524125
41602,Ocean,Lacey Township,1.02547828
41628,Ocean,Lacey Township,0.05439916
41633,Ocean,Lacey Township,7.23776539
41635,Ocean,Lacey Township,0.05207478
41640,Ocean,Lacey Township,0.36060305
41643,Ocean,Lacey Township,0.96485405
41645,Ocean,Lacey Township,0.04526458
41654,Ocean,Lacey Township,0.99293158
41657,Ocean,Lacey Township,0.14492389
41666,Ocean,Lacey Township,0.05232316
41671,Ocean,Lacey Township,0.97836191
41683,Ocean,Lacey Township,0.94434674
41684,Ocean,Lacey Township,15.07972193
41688,Ocean,Lacey Township,0.05315875
41695,Ocean,Lacey Township,0.05522494
41703,Ocean,Lacey Township,0.05795339
41706,Ocean,Lacey Township,0.05950548
41707,Ocean,Lacey Township,0.04536777
41716,Ocean,Lacey Township,0.05492596
41726,Ocean,Lacey Township,0.04415925
41727,Ocean,Lacey Township,0.05874406
41729,Ocean,Lacey Township,0.05287699
41736,Ocean,Lacey Township,0.05202645
41753,Ocean,Lacey Township,0.05236719
41760,Ocean,Lacey Township,0.04882923
41773,Ocean,Lacey Township,0.04980215
41788,Ocean,Lacey Township,0.04590745
41791,Ocean,Lacey Township,0.04608766
41798,Ocean,Lacey Township,0.04656098
41800,Ocean,Lacey Township,0.97976943
41807,Ocean,Lacey Township,0.05796258
41811,Ocean,Lacey Township,0.04669976
41819,Ocean,Lacey Township,0.16089487
41821,Ocean,Lacey Township,0.05602216
41834,Ocean,Lacey Township,0.87791878
41836,Ocean,Lacey Township,0.04609281
41859,Ocean,Lacey Township,0.04230458
41865,Ocean,Lacey Township,0.9848895
41874,Ocean,Lacey Township,107.4113733
41893,Ocean,Lacey Township,0.9790802
